paper_id,covidence_id,title,authors,source_category,source_subtype,preferred_text_json_path,preferred_text_source,count_eligible,likely_sps_case_count,count_confidence,count_basis,count_manual_review_required,count_original_cohort_provenance_uncertain,count_reason,count_version,heuristic_likely_sps_case_count,heuristic_count_confidence,heuristic_count_basis,count_candidate_json_path,heuristic_candidate_count,llm_likely_sps_case_count,llm_count_confidence,llm_selected_candidate_id,heuristic_fallback_used,count_audit_status,count_verification_status,count_validator_flags,count_evidence_json_path,counted_at_utc
13311,13311,Progressive encephalomyelitis with rigidity and myoclonus with glycine receptor and GAD65 autoantibodies-Clinico-pathological correlates and potential pathomechanisms of a rare disease,"Winklehner, M; Wickel, J; Gelpi, E; Brämer, D; Rauschenberger, V; Günther, A; Bauer, J; Ricken, G; Villmann, C; Höftberger, R; Geis, C",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\13311.json,full_text,true,1,high,source_single_case_default,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | The abstract explicitly states it is reporting a clinical case of PERM and then describes a single 74-year-old man, supporting one unique SPS-spectrum patient. This directly matches the single-case candidate.",hybrid_v2_gpt-5.4,1,medium,source_single_case_default,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13311.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13311.json,2026-04-19T13:27:57.304977+00:00
13339,13339,Case report: Varicella-zoster virus infection triggering progressive encephalomyelitis with rigidity and myoclonus,"Yuan, J; Wang, AH; Hou, YF; Xu, XX",single_case_report,case_report,data\extraction_json\text\13339.json,full_text,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This paper is a single case report and explicitly describes one 75-year-old male patient with anti-GlyR antibody-positive PERM, with the diagnosis confirmed. PERM is within the SPS-spectrum, so the best-supported extractable count is 1.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13339.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13339.json,2026-04-19T13:28:16.735017+00:00
13469,13469,Neuroimaging Pearls from the MDS Congress Video Challenge. Part 2: Acquired Disorders,"Fearon, C; Rawal, S; Olszewska, D; Alcaide-Leon, P; Kern, DS; Sharma, S; Jaiswal, SK; Murthy, JMK; Ha, AD; Schwartz, RS; Fung, VSC; Spears, C; Tholanikunnel, T; Almeida, L; Hatano, T; Oji, Y; Hattori, N; Shubham, S; Kumar, H; Bhidayasiri, R; Laohathai, C; Lang, AE",case_series_or_multi_case,case_series,data\extraction_json\text\13469.json,full_text,true,1,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-20_stage06_b008_n60_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=1 | reviewed_source_category=case_series_or_multi_case | predicted_count=1 | predicted_source_category=case_series_or_multi_case | reviewer_notes=Manual review confirms the extractable SPS-spectrum count is 1.,gold_reviewed_stage06_v1,1,medium,source_single_case_override,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13469.json,4,1,low,,false,manual_gold_review,manual_gold_review,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13469.json,2026-04-20T21:48:05Z
13506,13506,Hypersomnia in anti-glutamic acid decarboxylase 65 (GAD65) associated neurological syndromes: A pilot study,"Jeantin, L; Gales, A; Berzero, G; Leu, S; Proust, J; Giry, M; Valyraki, NE; Birzu, C; Alentorn, A; Vidailhet, M; Psimaras, D; Arnulf, I",observational_group_study,retrospective_or_cohort_group_study,data\extraction_json\text\13506.json,full_text,true,2,medium,early_body_count_signal,true,false,"challenge_stage=challenge | verification_status=llm_candidate_exact | llm_count_confidence=medium | challenge_reasons=semantic_validator_reject=COUNT_SPS_STATUS_UNCERTAIN | llm_selected_candidate_id=cand02 | The paper reports a mixed anti-GAD65 neurological syndrome cohort of 6 patients, explicitly composed of 4 limbic encephalitis cases and 2 stiff-person syndrome cases. Because only the SPS subgroup is explicitly SPS-spectrum, the safest extractable SPS-spectrum count is 2, but manual review remains appropriate due to subgroup ambiguity signals in the package.",hybrid_v2_gpt-5.4,6,high,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13506.json,2,2,medium,cand02,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13506.json,2026-04-19T13:29:14.538240+00:00
13507,13507,A genome-wide association study in autoimmune neurological syndromes with anti-GAD65 autoantibodies,"German Network Res Autoimmune Ence; Strippel, C; Herrera-Rivero, M; Wendorff, M; Tietz, AK; Degenhardt, F; Witten, A; Schroeter, C; Nelke, C; Golombeck, KS; Madlener, M; Rüber, T; Ernst, L; Racz, A; Baumgartner, T; Widman, G; Doppler, K; Thaler, F; Siebenbrodt, K; Dik, A; Kerin, C; Räuber, S; Gallus, M; Kovac, S; Grauer, OM; Grimm, A; Prüss, H; Wickel, J; Geis, C; Lewerenz, J; Goebels, N; Ringelstein, M; Menge, T; Tackenberg, B; Kellinghaus, C; Bien, CG; Kraft, A; Zettl, U; Ismail, FS; Ayzenberg, I; Urbanek, C; Sühs, KW; Tauber, SC; Mues, S; Körtvélyessy, P; Markewitz, R; Paliantonis, A; Elger, CE; Surges, R; Sommer, C; Kümpfel, T; Gross, CC; Lerche, H; Wellmer, J; Quesada, CM; Bergh, FT; Wandinger, KP; Becker, AJ; Kunz, WS; zu Hörste, GM; Malter, MP; Rosenow, F; Wiendl, H; Kuhlenbäumer, G; Leypoldt, F; Lieb, W; Franke, A; Meuth, SG; Stoll, M; Melzer, N",observational_group_study,retrospective_or_cohort_group_study,data\extraction_json\text\13507.json,full_text,true,48,high,diagnosis_specific_table_row_count,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This observational cohort includes a broader anti-GAD65 AINS cohort of 167 patients, but the paper explicitly reports a diagnosis-specific subgroup row for stiff-person syndrome totaling 48 patients. That explicit SPS-spectrum subgroup is the appropriate extractable count.",hybrid_v2_gpt-5.4,48,high,diagnosis_specific_table_row_count,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13507.json,2,48,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13507.json,2026-04-19T13:29:36.286654+00:00
13684,13684,Clinical Features and Prognosis in Chinese Patients With Dipeptidyl-Peptidase-Like Protein 6 Antibody-Associated Encephalitis,"Miao, AL; Shi, YW; Wang, XS; Ge, JQ; Yu, CY",observational_group_study,retrospective_or_cohort_group_study,data\extraction_json\text\13684.json,full_text,true,3,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-20_stage06_b008_n60_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=false | reviewed_count=3 | reviewed_source_category=observational_group_study | predicted_count=5 | predicted_source_category=observational_group_study | reviewer_notes=Manual review confirms the extractable SPS-spectrum count is 3.,gold_reviewed_stage06_v1,5,medium,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13684.json,2,5,low,,false,manual_gold_review,manual_gold_review,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13684.json,2026-04-20T21:48:05Z
13688,13688,Neurological disorders associated with glutamic acid decarboxylase 65 antibodies: Clinical spectrum and prognosis of a cohort from China,"Bai, L; Ren, HT; Liang, ML; Lu, Q; Lin, N; Liu, ME; Fan, SY; Cui, RX; Guan, HZ",observational_group_study,retrospective_or_cohort_group_study,data\extraction_json\text\13688.json,full_text,true,18,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-20_stage06_b008_n60_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=18 | reviewed_source_category=observational_group_study | predicted_count=18 | predicted_source_category=observational_group_study | reviewer_notes=Manual review confirms the extractable SPS-spectrum count is 18.,gold_reviewed_stage06_v1,18,high,diagnosis_specific_table_row_count,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13688.json,3,18,high,cand01,false,manual_gold_review,manual_gold_review,COUNT_SPS_STATUS_UNCERTAIN,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13688.json,2026-04-20T21:48:05Z
13723,13723,STIFFMAN SYNDROME - A RARE PARANEOPLASTIC DISORDER,"BATEMAN, DE; WELLER, RO; KENNEDY, P",single_case_report,case_report,data\extraction_json\text\13723.json,full_text,true,1,medium,source_single_case_default,true,true,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=medium | llm_selected_candidate_id=cand01 | This short report explicitly states that it reports an unusual case of stiffman syndrome and later says 'we report a further case,' supporting 1 original SPS-spectrum patient in this paper. Prior references to four previously described cases indicate background literature rather than additional original cases here, so the best-supported count is the single-case candidate, but provenance uncertainty warrants manual review.",hybrid_v2_gpt-5.4,1,medium,source_single_case_default,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13723.json,2,1,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13723.json,2026-04-19T13:30:40.958386+00:00
13747,13747,Rituximab Treatment and Long-term Outcome of Patients With Autoimmune Encephalitis Real-world Evidence From the GENERATE Registry,"Thaler, FS; Zimmermann, L; Kammermeier, S; Strippel, C; Ringelstein, M; Kraft, A; Suhs, KW; Wickel, J; Geis, C; Markewitz, R; Urbanek, C; Sommer, C; Doppler, K; Penner, L; Lewerenz, J; Rössling, R; Finke, C; Pruss, H; Melzer, N; Wandinger, KP; Leypoldt, F; Kumpfel, T",observational_group_study,retrospective_or_cohort_group_study,data\extraction_json\text\13747.json,full_text,true,0,high,no_reliable_count_signal,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand02 | The paper reports a registry cohort of autoimmune encephalitis/GAD65 disease patients (NMDAR-AE, LGI1-AE, CASPR2-AE, GAD65 disease) totaling 358, with no explicit SPS-spectrum subgroup. A mention that rituximab did not show efficacy in SPS refers to external context rather than original SPS cases in this paper, so the extractable SPS-spectrum count is 0.",hybrid_v2_gpt-5.4,358,medium,early_body_count_signal,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13747.json,2,0,high,cand02,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13747.json,2026-04-19T13:31:07.943930+00:00
13783,13783,Brain <SUP>18</SUP>F-FDG-PET characteristics in patients with paraneoplastic neurological syndrome and its correlation with clinical and MRI findings,"Masangkay, N; Basu, S; Moghbel, M; Kwee, T; Alavi, A",observational_group_study,retrospective_or_cohort_group_study,data\extraction_json\text\13783.json,full_text,true,1,high,abstract_count_signal,false,false,"challenge_stage=challenge | verification_status=llm_candidate_exact | llm_count_confidence=high | challenge_reasons=local_safer_abstention_conflict=0 vs 1; local_validation_conflict=0 vs 1 | llm_selected_candidate_id=cand01 | The paper reports a mixed paraneoplastic neurological syndrome cohort of 19 patients and explicitly identifies only one patient with stiff-person syndrome. Because only explicitly labelled SPS-spectrum patients should be counted from a broader mixed cohort, the best-supported extractable SPS-spectrum count is 1.",hybrid_v2_gpt-5.4,1,high,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13783.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13783.json,2026-04-19T13:31:35.536851+00:00
13799,13799,A Familial Analysis of Stiff-Person Spectrum Disorder utilizing the Utah Population Database,"Abbatemarco, J; Crane, P; Galli, J; Rodenbeck, S; Yu, Z; Date, A; West, J; Fraser, A; Madsen, M; Wong, KH; Greenlee, J; Clardy, S",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\13799.json,full_text,true,46,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-20_stage06_b008_n60_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=46 | reviewed_source_category=conference_abstract | predicted_count=46 | predicted_source_category=conference_abstract | reviewer_notes=Manual review confirms the extractable SPS-spectrum count is 46.,gold_reviewed_stage06_v1,1,medium,source_single_case_default,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13799.json,2,46,high,,false,manual_gold_review,manual_gold_review,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13799.json,2026-04-20T21:48:05Z
13804,13804,Successful Autologous Hematopoietic Stem Cell Transplant in a Case of Stiff Person Spectrum Disorder with a positive Glycine Receptor antibody,"Celli, S; Nash, R; McMenamin, C; Garza, M; Von Geldern, G; Georges, G; Piquet, A",single_case_report,case_report,data\extraction_json\text\13804.json,full_text,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This paper is explicitly presented as a case report and the text describes a single 59-year-old patient with GlyR antibody-positive SPSD treated with autologous hematopoietic stem cell transplant. References to other cases are background literature, not additional original patients in this paper.",hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\candidate_packages\13804.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b008_n60_20260419\count_evidence\13804.json,2026-04-19T13:32:18.371293+00:00
