paper_id,covidence_id,title,authors,published_year,journal,tags,notes,text_json_path,preferred_text_json_path,preferred_text_source,proceedings_detected,trim_status,source_category,source_subtype,classification_confidence,likely_case_count,contains_individual_level_data,contains_group_level_data,case_series_split_candidate,preferred_langextract_mode,langextract_eligible,manual_review_required,recommended_next_action,conference_marker_hits,review_marker_hits,case_report_marker_hits,multi_case_marker_hits,observational_marker_hits,interventional_marker_hits,non_clinical_marker_hits,translational_marker_hits,patient_label_count,categorisation_reason,categorisation_version,categorised_at_utc
763,763,Stiff person syndrome in South Asia.,"Chang, Thashi; Lang, Bethan; Vincent, Angela",2016,BMC research notes,Clinical manifestations; Electrophysiology; Treatment,,data/extraction_json/text/763.json,data/extraction_json/text/763.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as indicated by the title, abstract, and detailed individual-level clinical description of one patient. There is no evidence of additional original SPS-spectrum patients in the text.",llm_v1_gpt4.1,2026-04-05T21:05:05.097316+00:00
765,765,Gastrointestinal and Urologic Sphincter Dysfunction in Stiff Person Syndrome.,"Dumitrascu, Oana M; Tsimerinov, Evgeny I; Lewis, Richard A",2016,Journal of clinical neuromuscular disease,Clinical manifestations; Treatment,Benjamin Vlad (2023-06-22 15:54:04)(Select): I uploaded the right one.; Gustavo  Da Prat (2023-06-22 04:13:42)(Select): the uploaded text doesn't match;,data/extraction_json/text/765.json,data/extraction_json/text/765.json,full_text,false,,case_series_or_multi_case,case_series,high,2,true,false,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a case series describing two original SPS patients, with detailed case-by-case clinical information. The structure and content are consistent with a case series or multi-case report, not a review or group study.",llm_v1_gpt4.1,2026-04-05T21:05:24.537776+00:00
766,766,Presynaptic neuromuscular transmission defect in the stiff person syndrome.,"Lo, Y L; Tan, Y E",2016,BMC neurology,Electrophysiology,,data/extraction_json/text/766.json,data/extraction_json/text/766.json,full_text,false,,case_series_or_multi_case,case_series,high,3,true,false,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a case series describing three original SPS-spectrum patients, each with individual-level clinical and electrophysiological data. The structure and content are consistent with a case series, not a single case report or review.",llm_v1_gpt4.1,2026-04-05T21:05:29.456914+00:00
7716,7716,Clinical and immunological studies in a 3-generation family with very high titers of anti-GAD antibodies,Tsiortou P.; Alexopoulos H.; Akrivou S.; Barba C.; Kosmidis M.; Dalakas M.,2019,Neurology,Immunological - Lab tests,,data/extraction_json/text/7716.json,data/extraction_json/text/7716.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a report of a 3-generation family, but only one member (the index patient) developed SPS. The other two had DM1 without neurological manifestations. The paper provides individual-level clinical and immunological data for the index patient, consistent with a single case report.",llm_v1_gpt4.1,2026-04-05T21:05:36.627061+00:00
776,776,Stiff person syndrome masquerading as multiple sclerosis.,"Sabatino, Joseph J Jr; Newsome, Scott D",2017,Journal of the neurological sciences,Clinical manifestations; Differential Diagnosis,,data/extraction_json/text/776.json,data/extraction_json/text/776.json,full_text,false,,case_series_or_multi_case,case_series,high,5,true,true,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a case series describing five original SPS patients, each with individual clinical details and a summary table. The study is not a review, conference abstract, or basic science paper, and it provides both individual and group-level data for these five patients.",llm_v1_gpt4.1,2026-04-05T21:05:55.441669+00:00
7781,7781,Spinal segmental myoclonus in both legs associated with antibodies to glycine receptors,Nanaura H.; Kataoka H.; Kiriyama T.; Eura N.; Iwasa N.; Shobatake R.; Horikawa H.; Sugie K.,2019,Neurology: Clinical Practice,Clinical manifestations; Review Article,,data/extraction_json/text/7781.json,data/extraction_json/text/7781.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as evidenced by the detailed narrative of one patient's clinical course and the use of 'case report' structure. The report includes original, individual-level SPS-spectrum data and does not aggregate or discuss a cohort.",llm_v1_gpt4.1,2026-04-05T21:05:59.114624+00:00
7804,7804,A case of gad-generalized anxiety disorder or something more?,Pedowitz E.; Shin S.,2020,Muscle and Nerve,Clinical manifestations,,data/extraction_json/text/7804.json,data/extraction_json/text_trimmed/7804.json,trimmed,true,trimmed_auto,unclear_manual_review,unclear,high,,false,false,false,manual_review,false,false,review_source_category,,,,,,,,,,Manual review: batch_14_20,llm_v1_gpt4.1,2026-04-05T21:05:59.191203+00:00
782,782,"Clinical Reasoning: A 35-year-old woman with hyperstartling, stiffness, and accidental falls: A startling diagnosis.","Russo, Silvia Paola; Fossati, Barbara; Toffetti, Mauro; Lanzone, Jacopo; Cardani, Rosanna; Meola, Giovanni",2017,Neurology,Clinical manifestations,,data/extraction_json/text/782.json,data/extraction_json/text/782.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report: the entire article is structured around the clinical reasoning, diagnosis, and management of one patient with SPS-spectrum features (hyperekplexia). The text provides individual-level clinical, genetic, and follow-up data for this patient only.",llm_v1_gpt4.1,2026-04-05T21:06:18.928067+00:00
788,788,Clinical characteristics of patients with cerebellar ataxia associated with anti-GAD antibodies.,"Aguiar, Tiago Silva; Fragoso, Andrea; Albuquerque, Carolina Rouanet de; Teixeira, Patricia de Fatima; Souza, Marcus Vinicius Leitao de; Zajdenverg, Lenita; Alves-Leon, Soniza Vieira; Rodacki, Melanie; Lima, Marco Antonio Sales Dantas de",2017,Arquivos de neuro-psiquiatria,,,data/extraction_json/text/788.json,data/extraction_json/text/788.json,full_text,false,,case_series_or_multi_case,case_series,high,2,true,true,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a retrospective case series describing three original patients with cerebellar ataxia associated with anti-GAD antibodies. Two of these patients had classic stiff person syndrome (SPS) in addition to ataxia, and one had pure ataxia. The paper provides individual-level clinical data for all three, but only two meet SPS-spectrum criteria.",llm_v1_gpt4.1,2026-04-05T21:06:23.144386+00:00
789,789,Central Sleep Apnea and Stiff Person Syndrome: A Case Report.,"Netchitailo, Marie; Senant, Jacques; Portier, Florence; Tardif, Catherine",2017,Annals of the American Thoracic Society,Clinical manifestations,,data/extraction_json/text/789.json,data/extraction_json/text/789.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report, as indicated by the title, structure, and detailed individual-level clinical data for one patient with stiff person syndrome. No group-level or multiple patient data are presented.",llm_v1_gpt4.1,2026-04-05T21:06:43.066607+00:00
7896,7896,"Stiff person syndrome (SPS), a basal ganglia disease? Striatal MRI lesions in a patient with SPS [6]",Guardado Santervas P.L.; Arjona Padillo A.; Serrano Castro P.; Olivares Romero J.; Rubi Callejon J.; Alonso Verdegay G.; Huete Hurtado A.,2007,"Journal of Neurology, Neurosurgery and Psychiatry",Clinical manifestations,,data/extraction_json/text/7896.json,data/extraction_json/text/7896.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report describing one patient with SPS, as evidenced by the detailed individual-level clinical narrative and absence of group or series data. The structure and content are consistent with a case report.",llm_v1_gpt4.1,2026-04-05T21:06:49.539777+00:00
791,791,Stiff Person Syndrome Presenting After the Initiation of Buspirone.,"Sablaban, Ibrahim; Prabhakar, Deepak",2017,Psychosomatics,Electrophysiology,,data/extraction_json/text/791.json,data/extraction_json/text/791.json,full_text,false,,unclear_manual_review,unclear,high,,false,false,false,manual_review,false,false,review_source_category,,,,,,,,,,Manual review: batch_14_20,llm_v1_gpt4.1,2026-04-05T21:06:49.600086+00:00
7916,7916,Paraneoplastic stiff person syndrome mimicking tetanus: A case series report and literature review,Madhani J.; Chapman K.; Cresswell S.; Gibson G.,,Canadian Journal of Neurological Sciences,Clinical manifestations; Differential Diagnosis,,data/extraction_json/text/7916.json,data/extraction_json/text/7916.json,full_text,true,manual_review_required,unclear_manual_review,unclear,high,,false,false,false,manual_review,false,false,review_source_category,,,,,,,,,,Manual review: batch_15_20,llm_v1_gpt4.1,2026-04-05T21:06:49.614355+00:00
792,792,Immune-related Neurological Symptoms in an Adolescent Patient Receiving the Checkpoint Inhibitor Nivolumab.,"Tchapyjnikov, Dmitry; Borst, Alexandra J",2017,"Journal of immunotherapy (Hagerstown, Md. : 1997)",Treatment,Benjamin Vlad (2023-07-23 08:06:09)(Select): uploaded right one; Benjamin Vlad (2023-07-23 08:04:21)(Select): wrong full text;,data/extraction_json/text/792.json,data/extraction_json/text/792.json,full_text,false,,unclear_manual_review,unclear,high,,false,false,false,manual_review,false,false,review_source_category,,,,,,,,,,Manual review: batch_15_20,llm_v1_gpt4.1,2026-04-05T21:06:49.624952+00:00
793,793,Thymoma-associated Progressive Encephalomyelitis with Rigidity and Myoclonus (PERM) with Myasthenia Gravis.,"Morise, Satoshi; Nakamura, Masataka; Morita, Jun-Ichi; Miyake, Kousuke; Kunieda, Takenobu; Kaneko, Satoshi; Kusaka, Hirofumi",2017,"Internal medicine (Tokyo, Japan)",Treatment,,data/extraction_json/text/793.json,data/extraction_json/text/793.json,full_text,false,,unclear_manual_review,unclear,high,,false,false,false,manual_review,false,false,review_source_category,,,,,,,,,,Manual review: batch_15_20,llm_v1_gpt4.1,2026-04-05T21:06:49.640770+00:00
797,797,"A double-blind, placebo-controlled study of rituximab in patients with stiff person syndrome.","Dalakas, Marinos C; Rakocevic, Goran; Dambrosia, James M; Alexopoulos, Harry; McElroy, Beverly",2017,Annals of neurology,Treatment,,data/extraction_json/text/797.json,data/extraction_json/text/797.json,full_text,false,,interventional_study,controlled_or_therapeutic_group_study,high,24,true,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is a randomized, placebo-controlled interventional trial specifically enrolling SPS patients to test rituximab. The study reports both group-level and individual-level clinical data for 24 original SPS patients, making it an interventional study with 24 extractable SPS cases.",llm_v1_gpt4.1,2026-04-05T21:07:08.955686+00:00
799,799,Stiff-person syndrome after thymectomy in myasthenia gravis mimicking a post-thymectomy myasthenic crisis.,"Lee, Hye Lim; Min, Ju-Hong; Seok, Jin Myoung; Cho, Eun Bin; Lee, Sang-Soo; Cho, Hye Jin; Kim, Byoung Joon",2017,Neurology India,,,data/extraction_json/text/799.json,data/extraction_json/text/799.json,full_text,false,,unclear_manual_review,unclear,high,,false,false,false,manual_review,false,false,review_source_category,,,,,,,,,,Manual review: batch_15_20,llm_v1_gpt4.1,2026-04-05T21:07:09.017003+00:00
7992,7992,A case of hyperekplexia with positive antiglycine receptor antibodies: PERM syndrome,Contessa G.; De Mercanti S.; Sciolla R.; Iudicello M.; Clerico M.; Ferrero B.; Coletti Moja M.; Delfico L.; Franchino F.; Viglietta E.; Vincent A.; Durelli L.,2010,Journal of Neurology,,Karlo Lizarraga (2021-07-08 06:03:13)(Screen): Conference poster/abstract;,data/extraction_json/text/7992.json,data/extraction_json/text_trimmed/7992.json,trimmed,true,trimmed_auto,unclear_manual_review,unclear,high,,false,false,false,manual_review,false,false,review_source_category,,,,,,,,,,Manual review: batch_15_20,llm_v1_gpt4.1,2026-04-05T21:07:09.050031+00:00
80,80,Stiff man syndrome: neurophysiological findings in eight patients.,"Meinck, H M; Ricker, K; Hulser, P J; Solimena, M",1995,Journal of neurology,Electrophysiology,,data/extraction_json/text/80.json,data/extraction_json/text/80.json,full_text,false,,case_series_or_multi_case,case_series,high,8,true,true,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a case series describing original neurophysiological findings in eight patients with stiff man syndrome (SPS-spectrum). The paper provides both individual-level and group-level data, including detailed EMG and reflex findings, and is not a review or basic science paper.",llm_v1_gpt4.1,2026-04-05T21:07:28.626211+00:00
800,800,Neuronal autoantibodies: differentiating clinically relevant and clinically irrelevant results.,"Abboud, Hesham; Rossman, Ian; Mealy, Maureen A; Hill, Eddie; Thompson, Nicolas; Banerjee, Aditya; Probasco, John; Levy, Michael",2017,Journal of neurology,,,data/extraction_json/text/800.json,data/extraction_json/text/800.json,full_text,false,,observational_group_study,retrospective_or_cohort_group_study,high,5,true,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is a retrospective observational cohort study of 401 patients tested for neuronal autoantibodies, with detailed clinical and laboratory data reported for all antibody-positive patients. The study provides both group-level statistics and individual-level data (Table 2) for each patient, including those with SPS. The paper is not a review, case report, or conference abstract.",llm_v1_gpt4.1,2026-04-05T21:07:49.393150+00:00
