covidence_id,ref,study,title,authors,published_year,journal,doi,tags,card_identifier_text,card_first_author,card_year,card_authors_full,card_publication_title,card_title_matches_export,card_authors_match_export,card_year_matches_export,pdf_filename,pdf_path_relative,pdf_path_absolute,local_file_count,download_status,manifest_status,download_method,download_url,manifest_error
7489,618160888,ARMON 1990,Clinical Neurophysiologic Studies in Stiff-Man Syndrome: Use of Simultaneous Video-Electroencephalographic-Surface Electromyographic Recording,ARMON C.; McEVOY K.M.; WESTMORELAND B.F.; McMANIS P.G.,1990,Mayo Clinic Proceedings,http://dx.doi.org/10.1016/S0025-6196%2812%2965157-X,Electrophysiology; Immunological - Lab tests,#7489 – ARMON 1990,ARMON,1990,ARMON C.; McEVOY K.M.; WESTMORELAND B.F.; McMANIS P.G.,Clinical Neurophysiologic Studies in Stiff-Man Syndrome: Use of Simultaneous Video-Electroencephalographic-Surface Electromyographic Recording,true,true,true,7489_armon1990.pdf,data\pdf_original\7489_armon1990.pdf,C:\Projects\sps-review\data\pdf_original\7489_armon1990.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/311580544/armon1990.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T180826Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=5eb79d1e092d0be622a13aa8a7a93e80593d2f0cdb10af927f8c2aa1176868ea,
7503,633833990,Seliverstov 2020,Stiff-person spectrum disorders in Russia: A retrospective analysis of 20 cases,Seliverstov Y.U.; Ginzberg M.; Melnik E.; Fominykh V.; Skalnaya A.; Brylev L.,2020,Movement Disorders,http://dx.doi.org/10.1002/mds.28268,Clinical manifestations; Treatment,#7503 – Seliverstov 2020,Seliverstov,2020,Seliverstov Y.U.; Ginzberg M.; Melnik E.; Fominykh V.; Skalnaya A.; Brylev L.,Stiff-person spectrum disorders in Russia: A retrospective analysis of 20 cases,true,true,true,7503_mds.28268.pdf,data\pdf_original\7503_mds.28268.pdf,C:\Projects\sps-review\data\pdf_original\7503_mds.28268.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/311580558/mds.28268.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T191330Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=f2834eb5cc854ceb7ed7c75ac91233276f94281ced08b81076d3a0b293b56a0f,
7557,30416992,Lohmann 2000,Immune reactivity to glutamic acid decarboxylase 65 in stiff-man syndrome and type 1 diabetes mellitus,Lohmann T.; Hawa M.; Leslie R.D.G.; Lane R.; Picard J.; Londei M.,2000,Lancet,,Clinical manifestations; Immunological - Lab tests,#7557 – Lohmann 2000,Lohmann,2000,Lohmann T.; Hawa M.; Leslie R.D.G.; Lane R.; Picard J.; Londei M.,Immune reactivity to glutamic acid decarboxylase 65 in stiff-man syndrome and type 1 diabetes mellitus,true,true,true,7557_Lohmann - 1-s2.0-S0140673600024314-main.pdf,data\pdf_original\7557_Lohmann - 1-s2.0-S0140673600024314-main.pdf,C:\Projects\sps-review\data\pdf_original\7557_Lohmann - 1-s2.0-S0140673600024314-main.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/311580613/Lohmann%20-%201-s2.0-S0140673600024314-main.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T184549Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=f557930324262b4d049fd85d8e9d771f93a78f63fcbe639b4f475ac2c624119f,
7716,629301130,Tsiortou 2019,Clinical and immunological studies in a 3-generation family with very high titers of anti-GAD antibodies,Tsiortou P.; Alexopoulos H.; Akrivou S.; Barba C.; Kosmidis M.; Dalakas M.,2019,Neurology,,Immunological - Lab tests,#7716 – Tsiortou 2019,Tsiortou,2019,Tsiortou P.; Alexopoulos H.; Akrivou S.; Barba C.; Kosmidis M.; Dalakas M.,Clinical and immunological studies in a 3-generation family with very high titers of anti-GAD antibodies,true,true,true,7716_Tsiortou - Clinical and immunological studies in a 3.pdf,data\pdf_original\7716_Tsiortou - Clinical and immunological studies in a 3.pdf,C:\Projects\sps-review\data\pdf_original\7716_Tsiortou - Clinical and immunological studies in a 3.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/311580775/Tsiortou%20-%20Clinical%20and%20immunological%20studies%20in%20a%203.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T192859Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=2d4d782dab9ba65f04b69af4888b392b99e695682c3218af9312b7ea3da22557,
7781,629640807,Nanaura 2019,Spinal segmental myoclonus in both legs associated with antibodies to glycine receptors,Nanaura H.; Kataoka H.; Kiriyama T.; Eura N.; Iwasa N.; Shobatake R.; Horikawa H.; Sugie K.,2019,Neurology: Clinical Practice,http://dx.doi.org/10.1212/CPJ.0000000000000557,Clinical manifestations; Review Article,#7781 – Nanaura 2019,Nanaura,2019,Nanaura H.; Kataoka H.; Kiriyama T.; Eura N.; Iwasa N.; Shobatake R.; Horikawa H.; Sugie K.,Spinal segmental myoclonus in both legs associated with antibodies to glycine receptors,true,true,true,7781_Nanaura H. et al. - 2019 - Spinal segmental myoclonus in both legs associated.pdf,data\pdf_original\7781_Nanaura H. et al. - 2019 - Spinal segmental myoclonus in both legs associated.pdf,C:\Projects\sps-review\data\pdf_original\7781_Nanaura H. et al. - 2019 - Spinal segmental myoclonus in both legs associated.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/311580867/Nanaura%20H.%20et%20al.%20-%202019%20-%20Spinal%20segmental%20myoclonus%20in%20both%20legs%20associated.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T185655Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=69e8fd0f560775114a180c0ac3ace2333446b100bd15ea36882dd87baaaa229b,
7804,634242448,Pedowitz 2020,A case of gad-generalized anxiety disorder or something more?,Pedowitz E.; Shin S.,2020,Muscle and Nerve,http://dx.doi.org/10.1007/s00259-020-04988-4,Clinical manifestations,#7804 – Pedowitz 2020,Pedowitz,2020,Pedowitz E.; Shin S.,A case of gad-generalized anxiety disorder or something more?,true,true,true,7804_Muscle and Nerve - 2020 - - 2020 Virtual AANEM Annual Meeting Abstract Guide.pdf,data\pdf_original\7804_Muscle and Nerve - 2020 - - 2020 Virtual AANEM Annual Meeting Abstract Guide.pdf,C:\Projects\sps-review\data\pdf_original\7804_Muscle and Nerve - 2020 - - 2020 Virtual AANEM Annual Meeting Abstract Guide.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/311580920/Muscle%20and%20Nerve%20-%202020%20-%20-%202020%20Virtual%20AANEM%20Annual%20Meeting%20Abstract%20Guide.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T190001Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=2137113ac7847328b9c59cfcacc498d3ebb2db2b50c5e9aa3593066cceeebdd4,
7896,46853913,GuardadoSantervas 2007,"Stiff person syndrome (SPS), a basal ganglia disease? Striatal MRI lesions in a patient with SPS [6]",Guardado Santervas P.L.; Arjona Padillo A.; Serrano Castro P.; Olivares Romero J.; Rubi Callejon J.; Alonso Verdegay G.; Huete Hurtado A.,2007,"Journal of Neurology, Neurosurgery and Psychiatry",http://dx.doi.org/10.1136/jnnp.2006.099705,Clinical manifestations,#7896 – GuardadoSantervas 2007,GuardadoSantervas,2007,Guardado Santervas P.L.; Arjona Padillo A.; Serrano Castro P.; Olivares Romero J.; Rubi Callejon J.; Alonso Verdegay G.; Huete Hurtado A.,"Stiff person syndrome (SPS), a basal ganglia disease? Striatal MRI lesions in a patient with SPS [6]",true,true,true,"7896_Guardado Santervas P.L. et al. - 2007 - Stiff person syndrome (SPS), a basal ganglia disea.pdf","data\pdf_original\7896_Guardado Santervas P.L. et al. - 2007 - Stiff person syndrome (SPS), a basal ganglia disea.pdf","C:\Projects\sps-review\data\pdf_original\7896_Guardado Santervas P.L. et al. - 2007 - Stiff person syndrome (SPS), a basal ganglia disea.pdf",1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/311581856/Guardado%20Santervas%20P.L.%20et%20al.%20-%202007%20-%20Stiff%20person%20syndrome%20%28SPS%29%2C%20a%20basal%20ganglia%20disea.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T183440Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=c6f0e7c5cc215a587ef3d5bead9b6a5ba0c8613330ac41505bc98ef07e276e6f,
7916,71096123,,Paraneoplastic stiff person syndrome mimicking tetanus: A case series report and literature review,Madhani J.; Chapman K.; Cresswell S.; Gibson G.,,Canadian Journal of Neurological Sciences,,Clinical manifestations; Differential Diagnosis,#7916 –,Madhani J.,,Madhani J.; Chapman K.; Cresswell S.; Gibson G.,Paraneoplastic stiff person syndrome mimicking tetanus: A case series report and literature review,true,true,,7916_Madhani - Paraneoplastic tetanus.pdf,data\pdf_original\7916_Madhani - Paraneoplastic tetanus.pdf,C:\Projects\sps-review\data\pdf_original\7916_Madhani - Paraneoplastic tetanus.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/311581909/Madhani%20-%20Paraneoplastic%20tetanus.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T184838Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=967fc17283bddf68e791362ed2db95a2fa0fde37fa3d8ad44187847284b9520c,
7992,70233457,Contessa 2010,A case of hyperekplexia with positive antiglycine receptor antibodies: PERM syndrome,Contessa G.; De Mercanti S.; Sciolla R.; Iudicello M.; Clerico M.; Ferrero B.; Coletti Moja M.; Delfico L.; Franchino F.; Viglietta E.; Vincent A.; Durelli L.,2010,Journal of Neurology,http://dx.doi.org/10.1007/s00415-010-5575-7,,#7992 – Contessa 2010,Contessa,2010,Contessa G.; De Mercanti S.; Sciolla R.; Iudicello M.; Clerico M.; Ferrero B.; Coletti Moja M.; Delfico L.; Franchino F.; Viglietta E.; Vincent A.; Durelli L.,A case of hyperekplexia with positive antiglycine receptor antibodies: PERM syndrome,true,true,true,7992_Contessa G. et al. - 2010 - A case of hyperekplexia with positive antiglycine .pdf,data\pdf_original\7992_Contessa G. et al. - 2010 - A case of hyperekplexia with positive antiglycine .pdf,C:\Projects\sps-review\data\pdf_original\7992_Contessa G. et al. - 2010 - A case of hyperekplexia with positive antiglycine .pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/311582080/Contessa%20G.%20et%20al.%20-%202010%20-%20A%20case%20of%20hyperekplexia%20with%20positive%20antiglycine%20.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T181914Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=c437323aedefc7dfd9d3a295f6523f4a9e2f13cf184df5c03ce1f90483f74a8f,
8009,70490411,Fil 2010,Effect of physiotherapy on the mobility of the spine and lower extremities in patients of stiff person syndrome,Fil A.; Salci Y.; Armutlu K.,2010,Fizyoterapi Rehabilitasyon,,,#8009 – Fil 2010,Fil,2010,Fil A.; Salci Y.; Armutlu K.,Effect of physiotherapy on the mobility of the spine and lower extremities in patients of stiff person syndrome,true,true,true,8009_Fil-2010-Effect of physiotherapy on the mobility of the spine and lower extremities in patients of stiff person syndrome.pdf,data\pdf_original\8009_Fil-2010-Effect of physiotherapy on the mobility of the spine and lower extremities in patients of stiff person syndrome.pdf,C:\Projects\sps-review\data\pdf_original\8009_Fil-2010-Effect of physiotherapy on the mobility of the spine and lower extremities in patients of stiff person syndrome.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/311582110/8009.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T182718Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=a94dff13135dc9f74a535bc09600054c4dc577ba0501b4964f3dfc200ccf6918,
8088,70496040,Pablo 2011,Follow-up in Stiff Person Syndrome with immunoglobulin treatment,Pablo M.J.; Bestue M.; Tamargo P.; Romero F.; Benavente I.,2011,Clinical Neurophysiology,http://dx.doi.org/10.1016/S1388-2457%2811%2960316-7,Awaiting classification; Electrophysiology,#8088 – Pablo 2011,Pablo,2011,Pablo M.J.; Bestue M.; Tamargo P.; Romero F.; Benavente I.,Follow-up in Stiff Person Syndrome with immunoglobulin treatment,true,true,true,8088_Pablo M.J. et al. - 2011 - Follow-up in Stiff Person Syndrome with immunoglob.pdf,data\pdf_original\8088_Pablo M.J. et al. - 2011 - Follow-up in Stiff Person Syndrome with immunoglob.pdf,C:\Projects\sps-review\data\pdf_original\8088_Pablo M.J. et al. - 2011 - Follow-up in Stiff Person Syndrome with immunoglob.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/311582250/Pablo%20M.J.%20et%20al.%20-%202011%20-%20Follow-up%20in%20Stiff%20Person%20Syndrome%20with%20immunoglob.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T185957Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=3f741677e095e615a34a40ad209617f86adb62a308de00dbd868cb9cacb7717a,
8089,70520365,Dave 2011,Seizure in patients with anti-gad antibodies,Dave H.; Nei M.; Rakocevic G.; Mintzer S.; Sperling M.,2011,Epilepsia,http://dx.doi.org/10.1111/j.1528-1167.2011.03207.x,Awaiting classification,#8089 – Dave 2011,Dave,2011,Dave H.; Nei M.; Rakocevic G.; Mintzer S.; Sperling M.,Seizure in patients with anti-gad antibodies,true,true,true,8089_Epilepsia - 2011 - - Poster Sessions.pdf,data\pdf_original\8089_Epilepsia - 2011 - - Poster Sessions.pdf,C:\Projects\sps-review\data\pdf_original\8089_Epilepsia - 2011 - - Poster Sessions.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/311582252/Epilepsia%20-%202011%20-%20%20-%20Poster%20Sessions.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T182057Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=d64d9272890329b671df739f00ae64dccc8432096b2de7b34f8509a2bd223f44,
8097,70608980,Mathur 2011,Rehabilitation of stiff person syndrome presenting after laminectomy: A case report,Mathur R.; Bunning R.D.; Pineda C.G.; Rajaei N.,2011,PM and R,http://dx.doi.org/10.1016/j.pmrj.2011.08.305,Treatment,#8097 – Mathur 2011,Mathur,2011,Mathur R.; Bunning R.D.; Pineda C.G.; Rajaei N.,Rehabilitation of stiff person syndrome presenting after laminectomy: A case report,true,true,true,8097_Mathur - Poster 278 Rehabilitation of Stiff Person Syndrome Presenting After Laminectomy A Case Report.pdf,data\pdf_original\8097_Mathur - Poster 278 Rehabilitation of Stiff Person Syndrome Presenting After Laminectomy A Case Report.pdf,C:\Projects\sps-review\data\pdf_original\8097_Mathur - Poster 278 Rehabilitation of Stiff Person Syndrome Presenting After Laminectomy A Case Report.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/311582286/Mathur%20-%20Poster%20278%20Rehabilitation%20of%20Stiff%20Person%20Syndrome%20Presenting%20After%20Laminectomy%20%20A%20Case%20Report.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T184901Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=e2c627e44ea0104603425cdd25ee97da9ca5bd6d524b1d5c51c14560094e3dec,
8098,70609111,Patel 2011,Severe spasticity in a patient with stiff person syndrome: A case report,Patel R.; Finch M.; Khan A.; Velez K.A.,2011,PM and R,http://dx.doi.org/10.1016/j.pmrj.2011.08.438,,#8098 – Patel 2011,Patel,2011,Patel R.; Finch M.; Khan A.; Velez K.A.,Severe spasticity in a patient with stiff person syndrome: A case report,true,true,true,8098_Patel R. et al. - 2011 - Severe spasticity in a patient with stiff person s.pdf,data\pdf_original\8098_Patel R. et al. - 2011 - Severe spasticity in a patient with stiff person s.pdf,C:\Projects\sps-review\data\pdf_original\8098_Patel R. et al. - 2011 - Severe spasticity in a patient with stiff person s.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/311582287/Patel%20R.%20et%20al.%20-%202011%20-%20Severe%20spasticity%20in%20a%20patient%20with%20stiff%20person%20s.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T190001Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=1af35c5d770fd41adb5b3293f69425f6a348309e8c744ed51231f4c563af82b0,
8112,71059231,Madan 2011,Baclofen pump failure leading to severe and prolonged withdrawal,Madan N.; Gilbert C.; Awsare B.; Baram M.; Kommuri A.,2011,Critical Care Medicine,http://dx.doi.org/10.1097/01.ccm.0000408627.24229.88,,,,,,,,,,,,,0,missing,,,,
8181,70625706,Zalyalova 2012,Stiff person syndrome associated with autoimmune thyroiditis and sarcoidosis of intrathoracic lymph nodes: Case report,Zalyalova Z.A.; Khasanova D.M.,2012,Parkinsonism and Related Disorders,http://dx.doi.org/10.1016/S1353-8020%2811%2970371-6,,#8181 – Zalyalova 2012,Zalyalova,2012,Zalyalova Z.A.; Khasanova D.M.,Stiff person syndrome associated with autoimmune thyroiditis and sarcoidosis of intrathoracic lymph nodes: Case report,true,true,true,8181_Zalyalova Z.A. and Khasanova D.M. - 2012 - Stiff person syndrome associated with autoimmune t.pdf,data\pdf_original\8181_Zalyalova Z.A. and Khasanova D.M. - 2012 - Stiff person syndrome associated with autoimmune t.pdf,C:\Projects\sps-review\data\pdf_original\8181_Zalyalova Z.A. and Khasanova D.M. - 2012 - Stiff person syndrome associated with autoimmune t.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/311582448/Zalyalova%20Z.A.%20and%20Khasanova%20D.M.%20-%202012%20-%20Stiff%20person%20syndrome%20associated%20with%20autoimmune%20t.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T193631Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=dcb5fec11c7cad7f026556b9fadc073ac509486b04e2edb21031e1701975a159,
8182,70625707,Teive 2012,Neurological syndromes associated with glutamic acid decarboxylase antibodies: A Brazilian series,Teive H.A.G.; Fernandes M.; Ferreira A.M.; Arruda W.O.; Lorenzoni P.; Munhoz R.P.; Carrilho P.,2012,Parkinsonism and Related Disorders,http://dx.doi.org/10.1016/S1353-8020%2811%2970372-8,,#8182 – Teive 2012,Teive,2012,Teive H.A.G.; Fernandes M.; Ferreira A.M.; Arruda W.O.; Lorenzoni P.; Munhoz R.P.; Carrilho P.,Neurological syndromes associated with glutamic acid decarboxylase antibodies: A Brazilian series,true,true,true,8182_Teive H.A.G. et al. - 2012 - Neurological syndromes associated with glutamic ac.pdf,data\pdf_original\8182_Teive H.A.G. et al. - 2012 - Neurological syndromes associated with glutamic ac.pdf,C:\Projects\sps-review\data\pdf_original\8182_Teive H.A.G. et al. - 2012 - Neurological syndromes associated with glutamic ac.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/311582449/Teive%20H.A.G.%20et%20al.%20-%202012%20-%20Neurological%20syndromes%20associated%20with%20glutamic%20ac.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T192633Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=07f80749659d40250341d5f0d178e36f2bfbdd85301a24726fcde068c39273fb,
8188,70725946,Williams 2012,Relapsing anti-glycine receptor antibody mediated encephalitis with rigidity and myoclonus,Williams J.; O'Connell K.; Connolly S.; Vincent A.; McGuigan C.; Hutchinson M.; O'Riordan S.,2012,Neurology,http://dx.doi.org/10.1212/WNL.78.1,,#8188 – Williams 2012,Williams,2012,Williams J.; O'Connell K.; Connolly S.; Vincent A.; McGuigan C.; Hutchinson M.; O'Riordan S.,Relapsing anti-glycine receptor antibody mediated encephalitis with rigidity and myoclonus,true,true,true,8188_Williams - Relapsing Anti-GlycineR.pdf,data\pdf_original\8188_Williams - Relapsing Anti-GlycineR.pdf,C:\Projects\sps-review\data\pdf_original\8188_Williams - Relapsing Anti-GlycineR.pdf,1,downloaded,downloaded,direct_fetch,https://regroup-production.s3.amazonaws.com/documents/ReviewReference/311582456/Williams%20-%20Relapsing%20Anti-GlycineR.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYSFKCAWYQ4D5IUHG%2F20260301%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260301T193349Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=c1bd76ce8e8db4f30e871c8afca92b33354802e1f66d9e0e2b8ebf914a6e52ae,
